county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,gross_rent
06a9047,1646cf6,813201,87801,27.557,1270,29.421,0.775120234,0.086598245,0.0461302,0.00078338,0.069710943,0.000198324,0.019177946,0.002280728,4.319,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.534,0.046,0.101,0.042,0.24,0.15,0.075,0.07,0.173,0.207,11.60323767,2.27,6.32,233,1140,689,0.511,0.221,0.158,0.062062062,0.248248248,0.222222222,0.467467467,11.09127167,8.841846909,1158
0cade7f,08f8fb4,32839,2717,20.803,77,29.539,0.922708191,0.022062107,0.031053681,0.001994819,0.004664503,0.001577991,0.015938706,0,8.571,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.519,0.061,0.179,0.076,0.312,0.249,0.104,0.07,,0.329,11.04392721,5.11,25.09,256,5509,6500,0.504,0.239,0.159,0.155310621,0.370741483,0.316633267,0.157314629,11.67227157,9.289559802,713
8047b9b,9dda412,11702,1129,21.247,1,28.461,0.877163217,0.005608894,0.069891615,0.004950199,0.027325895,0.000299407,0.014760774,0,11.228,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.481,0.051,0.128,0.083,0.284,,0.093,0.06,,0.254,12.99614629,,15.72,217,1970,1660,0.511,0.232,0.224,0.105577689,0.362549801,0.347609562,0.184262948,13.63597135,11.65098818,607
5dc6a45,4c72956,17886,2528,29.019,-1,28.054,0.818302692,0.010706895,0.100480861,0.023403213,0.012986234,0.001399594,0.032720511,0,10.14,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.456,0.087,0.189,0.09,0.238,0.205,0.094,0.05,0.18,0.206,9.917711942,,24.14,223,2069,3629,0.492,0.174,0.229,0.105577689,0.280876494,0.391434263,0.222111554,8.925545136,10.45079652,812
65122a5,0f8930b,854736,82957,26.624,5925,31.22,0.814690518,0.101728943,0.024271117,0.002517005,0.034439018,0.000199762,0.020365765,0.001787872,10.075,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.488,0.079,0.176,0.039,0.299,0.185,0.107,0.08,0.2,0.229,12.7382978,3.7,7.35,304,1279,1740,0.519,0.225,0.149,0.110220441,0.305611222,0.352705411,0.231462926,11.01014212,9.611751604,861
83fdd3b,64ffe5d,51489,3830,22.414,28,24.495,0.874972459,0.002894342,0.089624437,0.008072108,0.008242364,0.000400601,0.01569354,0.00010015,8.322,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.458,0.039,0.178,0.085,0.285,0.086,0.083,0.07,0.075,0.214,11.71433974,,18.14,252,1569,2950,0.497,0.333,0.117,0.079,0.325,0.381,0.215,16.84239354,7.941941668,672
ced09ad,dc9ae72,5652,544,19.791,-1,19.003,0.944321095,0.007629736,0.032951174,0.003724038,0.001816604,0,0.009557354,0,7.267,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.557,0.032,0.205,0.104,0.343,0.185,0.107,0.06,0.217,0.277,9.976371732,,25.6,232,5870,2920,0.493,0.226,0.23,0.0999001,0.37962038,0.348651349,0.171828172,12.11149702,12.46771752,460
def2847,dc9ae72,179023,26017,35.867,1169,29.501,0.747333995,0.073996047,0.115518504,0.006942145,0.011015138,0.00040128,0.043288089,0.0015048,10.399,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.515,0.048,0.171,0.063,0.324,0.186,0.106,0.08,0.15,0.246,8.59487486,5.64,10,265,1760,1339,0.514,0.246,0.151,0.092814371,0.31237525,0.306387226,0.288423154,13.42777949,9.91684632,738
579b419,e74aca3,15301,1305,19.699,13,29.159,0.907374877,0.00472405,0.015521879,0.047091633,0.00405911,0.000297734,0.020632983,0.000297734,11.069,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.479,0.081,0.167,0.071,0.304,0.148,0.106,0.069,0.221,0.24,11.636621,,17.1,207,3099,3869,0.498,0.189,0.245,0.086172345,0.396793587,0.339679359,0.177354709,7.520517935,12.49059935,624
e2bbffb,b795815,2486,233,19.013,-1,20.351,0.963670937,0.006965572,0.020056045,0.00040032,0.00281225,0,0.006094876,0,7.327,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.515,0.032,0.204,0.097,0.331,0.102,0.092,,0.215,0.33,11.80418704,,,218,,,0.491,0.227,0.233,0.076846307,0.400199601,0.378243513,0.144710579,11.3085622,11.3085622,500
afba46f,5029ed4,14207,1765,25.719,,22.134,0.891352085,0.000399257,0.075010481,0.002395544,0.00918292,9.98E-05,0.021559899,0,5.838,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.59,0.03,0.177,0.07,0.297,0.224,0.077,0.06,0.194,0.256,11.5282215,,16.4,229,2350,1710,0.488,0.247,0.136,0.086172345,0.380761523,0.357715431,0.175350701,13.9316718,8.260991319,647
c78a3a3,09d8cd0,24244,2461,22.844,68,25.093,0.903133818,0.003567028,0.074579707,0.00039744,0.002384643,0,0.014844402,0.001092961,6.35,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.55,0.051,0.229,0.111,0.343,0.216,0.107,0.07,0.109,0.297,13.59171566,,23.63,249,3529,2459,0.504,0.24,0.18,0.105210421,0.441883768,0.298597194,0.154308617,11.94801995,10.34673893,681
3831f37,dc9ae72,74917,16307,57.804,191,32.412,0.775153818,0.06338722,0.078236217,0.004131982,0.045160253,0.002201713,0.030924518,0.000804279,7.033,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.485,0.037,0.161,0.069,0.264,0.156,0.064,0.06,0.181,0.17,9.715718589,,6.54,200,2220,1480,0.481,0.181,0.072,0.04885344,0.172482552,0.327018943,0.451645065,14.28761651,4.260985353,884
aaa1773,52acab4,761102,123821,41.011,5149,30.04,0.581041277,0.145772798,0.159336067,0.026320503,0.032291128,0.000686622,0.053855033,0.000696573,13.901,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.479,0.042,0.281,0.11,0.303,0.235,0.104,0.091,0.152,0.299,10.32485018,8.1,12.61,316,1089,1180,0.513,0.255,0.123,0.138693467,0.253266332,0.302512563,0.305527638,16.20338128,9.378276878,780
f2aecb3,bc77872,500526,48555,24.575,502,28.118,0.728713228,0.030539168,0.123849398,0.000500806,0.097226535,0.000100161,0.01618606,0.002884644,2.979,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.526,0.05,0.115,0.04,0.207,0.124,0.074,0.08,0.168,0.204,11.35116587,0.61,4.12,224,950,980,0.507,0.23,0.146,0.062374245,0.224346076,0.205231388,0.50804829,9.372849631,7.62948355,1357
dc11a9b,158df01,28358,3683,31.667,87,34.873,0.956656003,0.007134856,0.008598157,0.001614677,0.003108254,0.003148621,0.019739431,0,17.924,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.37,0.09,0.191,0.061,0.319,0.259,0.127,0.09,,0.337,13.28063661,,20.99,295,2630,2860,0.499,0.243,0.153,0.222,0.421,0.24,0.117,12.3947243,11.08815792,665
be29ba1,1dcfd4e,28139,3827,35.172,,26.307,0.607834304,0.024966464,0.347348189,0.005115422,0.004104351,0.000100106,0.010531163,0,7.71,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.525,0.046,0.283,0.144,0.287,0.155,0.073,0.07,0.149,0.216,13.72356013,,15.39,218,1610,2010,0.502,0.272,0.151,0.197407777,0.32003988,0.333000997,0.149551346,15.18207878,8.493470644,726
de14679,8036085,16500,2319,32.01,14,26.176,0.712191637,0.000201215,0.031399654,0.223006962,0.00511087,0,0.028089662,0,15.844,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.473,0.058,0.284,0.125,0.324,0.301,0.083,0.06,0.249,0.296,11.39568698,,26.83,270,1409,1490,0.49,0.264,0.133,0.094715852,0.285144566,0.387836491,0.232303091,18.09681798,7.60066355,542
f43450f,c3dbf0a,8252,681,14.457,26,31.877,0.962126525,0.010901148,0.004318378,0.001202333,0.00089173,0,0.020559886,0,9.005,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.439,0.05,0.254,0.061,0.349,0.281,0.126,0.101,0.091,0.377,13.45775694,,,306,,4080,0.462,0.198,0.167,0.183366733,0.43987976,0.240480962,0.136272545,8.510638298,9.589451603,532
ed89db7,52acab4,26138,4002,41.389,65,26.557,0.64321883,0.073546821,0.22266989,0.01114195,0.014036868,0.002089116,0.033197043,9.95E-05,14.011,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.408,0.043,0.253,0.099,0.323,0.23,0.118,0.1,0.092,0.341,9.907759399,,21.55,363,2439,1879,0.498,0.255,0.133,0.175702811,0.271084337,0.354417671,0.198795181,15.64121287,9.953499097,708
637e05d,e2f94fa,16121,1824,27.92,18,26.495,0.935927464,0.019963611,0.022587228,0.000100522,0.005016033,0.000402087,0.015600969,0.000402087,8.598,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.524,0.046,0.132,0.043,0.308,0.161,0.106,0.06,0.168,0.271,11.78758467,,,319,2720,2670,0.505,0.234,0.207,0.120638086,0.356929212,0.340977069,0.181455633,13.02667664,13.08900524,556
bb2203d,e74aca3,63041,6652,27.772,99,27.867,0.941370111,0.013288368,0.014576937,0.002627473,0.012100468,0,0.015633966,0.000402678,7.049,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.517,0.054,0.115,0.046,0.298,0.235,0.089,0.06,0.21,0.184,11.56956088,,12.92,227,1919,1359,0.483,0.23,0.151,0.081081081,0.385385385,0.341341341,0.192192192,11.06098553,9.307029256,724
9ee6a4d,a952566,11223,1377,26.462,53,32.589,0.557004527,0.406231576,0.00529624,0.007784473,0,0,0.022374114,0.001309071,9.398,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.509,0.064,0.202,0.073,0.294,,0.132,0.111,,0.269,12.41931921,,21.61,274,1420,2800,0.529,0.212,0.19,0.175648703,0.388223553,0.284431138,0.151696607,10.51638129,10.96579929,834
bba93cf,9d1e27d,19311,1905,23.914,,28.134,0.933828555,0.022757428,0.025380966,0.005679305,0.00150778,0,0.010845965,0,12.855,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.438,0.063,0.207,0.064,0.328,0.236,0.112,0.08,,0.35,14.0554077,,27.03,375,3849,1589,0.503,0.24,0.144,0.184368737,0.478957916,0.235470942,0.101202405,12.97814208,11.03404792,538
4e0c115,e899d7f,31390,3786,32.101,35,26.571,0.784119604,0.040793218,0.157872059,0.007344984,0.00091186,0.001202453,0.007755822,0,16.869,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.434,0.077,0.266,0.071,0.34,0.243,0.141,0.089,,0.374,12.08182954,,28.73,374,4570,1989,0.498,0.248,0.154,0.253984064,0.376494024,0.256972112,0.112549801,13.07002934,12.87968911,534
dd00e55,176f5f0,7212,1057,31.115,1,23.575,0.878405621,0.006456957,0.045887308,0.040907367,0.005458973,0.001107762,0.015987705,0.005788308,13.841,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Federal/State government-dependent,0.46,0.097,0.253,0.086,0.284,,0.105,0.06,,0.2,9.176851091,,31.15,227,1220,1470,0.499,0.214,0.207,0.123246493,0.338677355,0.369739479,0.168336673,11.02274313,10.74368634,563
f90b2ed,0f8930b,59163,3877,17.959,216,28.853,0.948701748,0.004773796,0.02546359,0.002416985,0.004793854,0,0.012947418,0.000902609,6.823,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.506,0.055,0.154,0.043,0.368,0.209,0.097,0.059,0.176,0.252,12.6305584,,16.76,255,3720,2549,0.501,0.236,0.161,0.087912088,0.364635365,0.355644356,0.191808192,10.4039116,8.056275704,762
9504f89,0f8930b,6315,472,12.153,-1,31.86,0.95770972,0.003242288,0.010720631,0.009074392,0.00507925,0.000301141,0.011383142,0.002489435,9.886,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.388,0.116,0.195,0.064,0.338,,0.142,,,0.234,10.39480754,,23.11,331,2160,2189,0.487,0.143,0.294,0.085914086,0.407592408,0.356643357,0.14985015,5.44566349,16.1768239,411
21b2e11,dc9ae72,3939,378,25.073,0,16.898,0.661998784,0.008611496,0.299050144,0.001305678,0.002810697,0,0.026223201,0,6.678,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.541,0.031,0.247,0.158,0.324,0.177,0.096,0.05,,0.266,12.651675,,41.58,250,4039,1320,0.496,0.296,0.141,0.222668004,0.235707121,0.370110331,0.171514544,17.03750795,11.44310235,626
8c37b69,c479f0c,265595,36655,33.469,1270,31.57,0.623799333,0.29896979,0.037037774,0.001483104,0.013089136,0.000199074,0.024028269,0.00139352,14.807,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.476,0.077,0.15,0.031,0.296,0.22,0.11,0.091,0.193,0.291,12.0789036,15.1,11.54,267,1579,1650,0.518,0.245,0.131,0.097097097,0.283283283,0.36036036,0.259259259,12.74244263,9.52677904,796
fa592ef,1dcfd4e,6684,831,33.397,1,19.487,0.844858822,0.004574162,0.106937313,0.03693361,0,0.001611466,0.004183807,0.00090082,11.016,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.442,0.059,0.205,0.138,0.211,0.145,0.061,0.079,0.18,0.177,12.76092723,,30.48,218,1780,1350,0.484,0.255,0.129,0.089178357,0.336673347,0.354709419,0.219438878,10.14925373,8.656716418,764
3be87d9,e2f94fa,9086,999,23.975,15,26.338,0.954332541,0.00049725,0.025339871,0.0003978,0.004405637,0.00029835,0.014728551,0,10.736,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.582,0.041,0.127,0.043,0.297,0.228,0.09,0.08,,0.286,10.6903207,,16.43,262,3090,1159,0.51,0.225,0.209,0.083832335,0.358283433,0.371257485,0.186626747,11.16340155,13.68063916,588
8ea2d3d,dc9ae72,29072,3251,24.059,17,22.339,0.92146796,0.010107985,0.039210977,0.005284174,0.006815384,0,0.016412966,0.000700553,3.252,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.577,0.032,0.154,0.054,0.306,0.14,0.096,0.06,0.121,0.247,10.30233852,,17.6,259,2160,1320,0.514,0.232,0.188,0.089730808,0.290129611,0.345962114,0.274177468,10.79516431,14.03030819,641
4823d53,158df01,41323,3914,20.6,81,27.796,0.926303866,0.009061733,0.047395249,0.000397444,0.003497511,0.000298083,0.011555697,0.001490417,6.855,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.521,0.077,0.144,0.059,0.347,0.26,0.116,0.07,0.265,0.262,13.0965239,,13.75,262,2609,1790,0.51,0.2,0.204,0.074297189,0.388554217,0.321285141,0.215863454,7.746178674,11.25388222,696
e552c19,c3dbf0a,108311,11751,26.667,1113,28.685,0.851736286,0.069048817,0.038912934,0.001117262,0.010417715,0.000996477,0.026170106,0.001600403,10.43,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.479,0.055,0.22,0.052,0.332,0.27,0.119,0.08,0.134,0.293,12.96194855,4.38,15.36,289,2340,2349,0.501,0.246,0.125,0.128486056,0.383466135,0.292828685,0.195219124,12.94812065,8.339467536,919
fb55527,1b0d913,7528,554,20.523,-1,13.871,0.392221246,0.025809414,0.571619626,0.000299413,0.003972214,0,0.006078087,0,10.889,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.424,0.044,0.322,0.178,0.316,,0.1,0.1,,0.254,10.44335749,,36.51,376,3709,2390,0.501,0.291,0.118,0.284431138,0.31237525,0.29241517,0.110778443,17.8049256,8.967444278,619
15a1a6d,fb8cab1,16280,2001,28.664,,22.38,0.926021123,0.004700564,0.024572949,0.02741329,0.003410409,0.00050006,0.013281594,0.000100012,6.217,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Farm-dependent,0.526,0.03,0.132,0.058,0.334,0.186,0.079,0.07,0.214,0.295,11.55408142,,21.32,235,1720,2029,0.479,0.214,0.153,0.086826347,0.283433134,0.412175649,0.21756487,11.32121657,7.955449483,520
964908d,e899d7f,50664,6841,32.459,98,26.972,0.714082987,0.173039255,0.064778542,0.008064839,0.012242165,0,0.027192597,0.000599616,13.588,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.398,0.067,0.221,0.062,0.298,0.177,0.127,0.089,0.098,0.308,12.45296716,3.31,22.78,310,3240,2289,0.502,0.239,0.149,0.153768844,0.294472362,0.313567839,0.238190955,12.15931262,9.203239856,683
2a8cf45,0f8930b,25867,2298,18.983,0,27.171,0.958508351,0.004893784,0.013073537,0.004632514,0.006280523,0,0.012309826,0.000301465,8.109,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.497,0.069,0.147,0.04,0.298,0.277,0.109,0.071,0.291,0.221,10.40918312,,12.35,270,1110,1190,0.503,0.201,0.196,0.069069069,0.397397397,0.311311311,0.222222222,9.815053598,11.08523701,676
133efd9,528ea9f,13352,1193,25.549,8,32.672,0.935823899,0.03253351,0.010370682,0.001201237,0.003113207,0,0.016356848,0.000600619,19.322,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Federal/State government-dependent,0.359,0.094,0.238,0.078,0.367,0.379,0.138,0.081,0.102,0.327,12.89943441,,30.37,291,3909,4639,0.435,0.202,0.135,0.275100402,0.360441767,0.245983936,0.118473896,10.83221276,9.935753773,504
